Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,1,"2,500",50 - 60,500 - 600,Jul 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,1,"2,600",50 - 60,500 - 600,Jun 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,4,"5,400",130 - 140,"1,400 - 1,500",Jul 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,1,"2,500",50 - 60,500 - 600,Jul 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,4,"5,300",130 - 140,"1,400 - 1,500",Jul 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,1,"2,500",50 - 60,500 - 600,Jul 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,1,"2,800",60 - 70,700 - 800,Aug 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,200",90 - 100,"1,000 - 1,100",Aug 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,200",80 - 90,800 - 900,Aug 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,1,"2,350",50 - 60,500 - 600,Aug 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,500",80 - 90,800 - 900,Aug 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,700",80 - 90,800 - 900,Aug 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,700",80 - 90,800 - 900,Aug 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,500",80 - 90,800 - 900,Aug 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,3,"4,300",120 - 130,"1,200 - 1,300",Aug 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,600",80 - 90,800 - 900,Aug 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,400",80 - 90,800 - 900,Aug 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,500",80 - 90,800 - 900,Aug 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"4,600",80 - 90,800 - 900,Aug 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,1,"2,600",60 - 70,700 - 800,Aug 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,900",80 - 90,800 - 900,Jul 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,200",80 - 90,800 - 900,Aug 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,3,"4,800",120 - 130,"1,200 - 1,300",Aug 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,600",80 - 90,"900 - 1,000",Sep 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,1,"2,600",50 - 60,500 - 600,Sep 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,3,"5,000",100 - 110,"1,100 - 1,200",Sep 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,1,"2,500",50 - 60,500 - 600,Sep 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,4,"5,150",120 - 130,"1,300 - 1,400",Sep 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,200",80 - 90,800 - 900,Sep 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,900",90 - 100,"1,000 - 1,100",Sep 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,1,"2,700",50 - 60,500 - 600,Sep 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"4,200",100 - 110,"1,000 - 1,100",Sep 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,400",80 - 90,"900 - 1,000",Sep 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"4,200",80 - 90,800 - 900,Sep 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,3,"3,500",100 - 110,"1,100 - 1,200",Sep 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"2,900",80 - 90,800 - 900,Aug 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,1,"2,600",50 - 60,500 - 600,Sep 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,4,"5,500",130 - 140,"1,400 - 1,500",Sep 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,700",80 - 90,800 - 900,Aug 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,500",80 - 90,800 - 900,Oct 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,1,"2,600",50 - 60,500 - 600,Oct 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,3,"4,800",120 - 130,"1,200 - 1,300",Oct 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,600",80 - 90,"900 - 1,000",Oct 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,3,"5,950",100 - 110,"1,100 - 1,200",Oct 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,900",80 - 90,"900 - 1,000",Oct 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,1,"2,400",50 - 60,500 - 600,Oct 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,3,"4,500",120 - 130,"1,200 - 1,300",Oct 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,900",80 - 90,800 - 900,Oct 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,1,"2,600",60 - 70,700 - 800,Oct 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,500",80 - 90,800 - 900,Oct 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,500",80 - 90,800 - 900,Oct 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,3,"4,750",120 - 130,"1,200 - 1,300",Oct 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"4,400",80 - 90,800 - 900,Sep 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,900",80 - 90,800 - 900,Oct 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,300",80 - 90,800 - 900,Oct 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,550",80 - 90,"900 - 1,000",Nov 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,500",80 - 90,"900 - 1,000",Nov 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,500",80 - 90,800 - 900,Nov 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,850",90 - 100,"1,000 - 1,100",Nov 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"4,100",80 - 90,800 - 900,Nov 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,650",80 - 90,800 - 900,Nov 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,1,"2,425",50 - 60,500 - 600,Nov 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,3,"4,400",120 - 130,"1,200 - 1,300",Nov 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,1,"2,550",50 - 60,500 - 600,Nov 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,1,"2,350",50 - 60,500 - 600,Nov 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,400",80 - 90,800 - 900,Nov 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,800",80 - 90,"900 - 1,000",Nov 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,800",80 - 90,800 - 900,Nov 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,1,"2,500",50 - 60,500 - 600,Nov 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,1,"2,600",50 - 60,500 - 600,Nov 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,4,"5,500",120 - 130,"1,300 - 1,400",Dec 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,4,"5,300",120 - 130,"1,300 - 1,400",Dec 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,500",80 - 90,800 - 900,Dec 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"4,000",80 - 90,800 - 900,Dec 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,1,"2,700",50 - 60,500 - 600,Dec 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,800",80 - 90,"900 - 1,000",Dec 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,600",80 - 90,800 - 900,Dec 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,300",80 - 90,800 - 900,Nov 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,3,"5,500",120 - 130,"1,200 - 1,300",Dec 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,3,"4,800",120 - 130,"1,200 - 1,300",Dec 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,550",80 - 90,800 - 900,Dec 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"4,100",80 - 90,800 - 900,Dec 2020
THE SHORE RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,700",80 - 90,"900 - 1,000",Nov 2020
THE SHORELINE RESIDENCES II,WAK HASSAN DRIVE,27,Terrace House,NA,"6,200",150 - 160,"1,600 - 1,700",May 2020
THE SIENA,TAN KIM CHENG ROAD,10,Non-landed Properties,1,"3,000",50 - 60,500 - 600,Jan 2020
THE SIENA,TAN KIM CHENG ROAD,10,Non-landed Properties,1,"3,050",60 - 70,600 - 700,Apr 2020
THE SIENA,TAN KIM CHENG ROAD,10,Non-landed Properties,1,"2,600",50 - 60,500 - 600,Jun 2020
THE SIENA,TAN KIM CHENG ROAD,10,Non-landed Properties,1,"2,800",50 - 60,500 - 600,May 2020
THE SIENA,TAN KIM CHENG ROAD,10,Non-landed Properties,2,"3,550",70 - 80,700 - 800,May 2020
THE SIENA,TAN KIM CHENG ROAD,10,Non-landed Properties,1,"2,800",50 - 60,500 - 600,Feb 2020
THE SIENA,TAN KIM CHENG ROAD,10,Non-landed Properties,1,"2,800",50 - 60,500 - 600,May 2020
THE SIENA,TAN KIM CHENG ROAD,10,Non-landed Properties,2,"3,300",70 - 80,700 - 800,Mar 2020
THE SIENA,TAN KIM CHENG ROAD,10,Non-landed Properties,1,"2,600",50 - 60,500 - 600,Feb 2020
THE SIENA,TAN KIM CHENG ROAD,10,Non-landed Properties,1,"2,700",50 - 60,500 - 600,Feb 2020
THE SIENA,TAN KIM CHENG ROAD,10,Non-landed Properties,1,"3,000",60 - 70,600 - 700,Feb 2020
THE SIENA,TAN KIM CHENG ROAD,10,Non-landed Properties,2,"3,500",70 - 80,700 - 800,Jan 2020
THE SIENA,TAN KIM CHENG ROAD,10,Non-landed Properties,2,"3,300",80 - 90,800 - 900,Jul 2020
THE SIENA,TAN KIM CHENG ROAD,10,Non-landed Properties,2,"3,650",80 - 90,"900 - 1,000",Jul 2020
THE SIENA,TAN KIM CHENG ROAD,10,Non-landed Properties,2,"3,300",70 - 80,700 - 800,Jun 2020
THE SIENA,TAN KIM CHENG ROAD,10,Non-landed Properties,1,"2,750",50 - 60,500 - 600,Jul 2020
THE SIENA,TAN KIM CHENG ROAD,10,Non-landed Properties,2,"3,500",80 - 90,"900 - 1,000",Jul 2020
THE SIENA,TAN KIM CHENG ROAD,10,Non-landed Properties,2,"3,300",70 - 80,700 - 800,Sep 2020
THE SIENA,TAN KIM CHENG ROAD,10,Non-landed Properties,2,"3,300",70 - 80,700 - 800,Sep 2020
THE SIENA,TAN KIM CHENG ROAD,10,Non-landed Properties,2,"3,100",70 - 80,700 - 800,Sep 2020
THE SIENA,TAN KIM CHENG ROAD,10,Non-landed Properties,2,"3,200",70 - 80,700 - 800,Oct 2020
THE SIENA,TAN KIM CHENG ROAD,10,Non-landed Properties,2,"3,600",70 - 80,800 - 900,Oct 2020
THE SIENA,TAN KIM CHENG ROAD,10,Non-landed Properties,2,"3,000",70 - 80,700 - 800,Oct 2020
THE SIENA,TAN KIM CHENG ROAD,10,Non-landed Properties,2,"4,000",70 - 80,700 - 800,Oct 2020
THE SIENA,TAN KIM CHENG ROAD,10,Non-landed Properties,2,"3,400",70 - 80,700 - 800,Oct 2020
THE SIENA,TAN KIM CHENG ROAD,10,Non-landed Properties,1,"2,600",50 - 60,500 - 600,Nov 2020
THE SIENA,TAN KIM CHENG ROAD,10,Non-landed Properties,2,"3,100",70 - 80,700 - 800,Nov 2020
THE SIENA,TAN KIM CHENG ROAD,10,Non-landed Properties,2,"3,400",70 - 80,700 - 800,Dec 2020
THE SIENA,TAN KIM CHENG ROAD,10,Non-landed Properties,2,"3,700",70 - 80,700 - 800,Dec 2020
THE SIERRA,MOUNT SINAI DRIVE,10,Non-landed Properties,1,"2,700",60 - 70,700 - 800,Apr 2020
THE SIERRA,MOUNT SINAI DRIVE,10,Non-landed Properties,2,"3,000",90 - 100,"900 - 1,000",Mar 2020
THE SIERRA,MOUNT SINAI DRIVE,10,Non-landed Properties,3,"2,800",110 - 120,"1,200 - 1,300",Mar 2020
THE SIERRA,MOUNT SINAI DRIVE,10,Non-landed Properties,3,"2,500",90 - 100,"1,000 - 1,100",Mar 2020
THE SIERRA,MOUNT SINAI DRIVE,10,Non-landed Properties,3,"2,500",90 - 100,"1,000 - 1,100",Jun 2020
THE SIERRA,MOUNT SINAI DRIVE,10,Non-landed Properties,3,"2,700",90 - 100,"1,000 - 1,100",Jul 2020
THE SIERRA,MOUNT SINAI DRIVE,10,Non-landed Properties,1,"2,400",60 - 70,700 - 800,Jun 2020
THE SIERRA,MOUNT SINAI DRIVE,10,Non-landed Properties,1,"2,430",60 - 70,600 - 700,Jul 2020
THE SIERRA,MOUNT SINAI DRIVE,10,Non-landed Properties,3,"2,400",90 - 100,"1,000 - 1,100",Jul 2020
THE SIERRA,MOUNT SINAI DRIVE,10,Non-landed Properties,1,"2,600",60 - 70,600 - 700,Aug 2020
THE SIERRA,MOUNT SINAI DRIVE,10,Non-landed Properties,3,"3,000",110 - 120,"1,200 - 1,300",Aug 2020
THE SIERRA,MOUNT SINAI DRIVE,10,Non-landed Properties,1,"2,300",60 - 70,600 - 700,Aug 2020
THE SIERRA,MOUNT SINAI DRIVE,10,Non-landed Properties,1,"2,300",60 - 70,600 - 700,Aug 2020
THE SIERRA,MOUNT SINAI DRIVE,10,Non-landed Properties,3,"3,000",110 - 120,"1,200 - 1,300",Jul 2020
THE SIERRA,MOUNT SINAI DRIVE,10,Non-landed Properties,1,"2,300",60 - 70,600 - 700,Sep 2020
THE SIERRA,MOUNT SINAI DRIVE,10,Non-landed Properties,3,"2,800",110 - 120,"1,200 - 1,300",Oct 2020
THE SIERRA,MOUNT SINAI DRIVE,10,Non-landed Properties,1,"2,200",60 - 70,600 - 700,Oct 2020
THE SIERRA,MOUNT SINAI DRIVE,10,Non-landed Properties,3,"3,200",90 - 100,"1,000 - 1,100",Sep 2020
THE SIERRA,MOUNT SINAI DRIVE,10,Non-landed Properties,3,"3,000",110 - 120,"1,200 - 1,300",Oct 2020
THE SIERRA,MOUNT SINAI DRIVE,10,Non-landed Properties,3,"3,000",110 - 120,"1,200 - 1,300",Nov 2020
THE SIERRA,MOUNT SINAI DRIVE,10,Non-landed Properties,1,"2,200",60 - 70,600 - 700,Dec 2020
THE SILVA GARDENS,DA SILVA LANE,19,Terrace House,NA,"3,000",210 - 220,"2,200 - 2,300",Jun 2020
THE SILVA GARDENS,DA SILVA LANE,19,Terrace House,NA,"5,000",210 - 220,"2,200 - 2,300",Aug 2020
THE SILVER FIR,BUTTERWORTH LANE,15,Non-landed Properties,1,"2,100",40 - 50,500 - 600,Jan 2020
THE SILVER FIR,BUTTERWORTH LANE,15,Non-landed Properties,1,"2,100",40 - 50,500 - 600,Apr 2020
THE SILVER FIR,BUTTERWORTH LANE,15,Non-landed Properties,1,"1,900",40 - 50,500 - 600,Jun 2020
THE SILVER FIR,BUTTERWORTH LANE,15,Non-landed Properties,1,"2,400",50 - 60,600 - 700,Mar 2020
THE SILVER FIR,BUTTERWORTH LANE,15,Non-landed Properties,3,"3,000",80 - 90,"900 - 1,000",Jan 2020
THE SILVER FIR,BUTTERWORTH LANE,15,Non-landed Properties,1,"2,100",40 - 50,500 - 600,Jan 2020
THE SILVER FIR,BUTTERWORTH LANE,15,Non-landed Properties,3,"2,800",80 - 90,"900 - 1,000",Jul 2020
THE SILVER FIR,BUTTERWORTH LANE,15,Non-landed Properties,1,"2,050",40 - 50,500 - 600,Aug 2020
THE SILVER FIR,BUTTERWORTH LANE,15,Non-landed Properties,1,"1,700",50 - 60,600 - 700,Sep 2020
THE SILVER FIR,BUTTERWORTH LANE,15,Non-landed Properties,1,"2,000",40 - 50,500 - 600,Oct 2020
THE SILVER FIR,BUTTERWORTH LANE,15,Non-landed Properties,2,"2,700",90 - 100,"1,000 - 1,100",Nov 2020
THE SILVER FIR,BUTTERWORTH LANE,15,Non-landed Properties,1,"2,000",40 - 50,500 - 600,Dec 2020
THE SILVERTON,HAIG LANE,15,Non-landed Properties,2,"3,450",90 - 100,"1,000 - 1,100",Dec 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,2,"2,900",90 - 100,"900 - 1,000",Jun 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,4,"5,800",150 - 160,"1,600 - 1,700",Jan 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,2,"3,500",90 - 100,"900 - 1,000",Apr 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,2,"4,100",120 - 130,"1,300 - 1,400",Apr 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"6,500",240 - 250,"2,600 - 2,700",Feb 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"4,800",120 - 130,"1,300 - 1,400",May 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,4,"5,050",150 - 160,"1,600 - 1,700",Apr 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"4,800",120 - 130,"1,300 - 1,400",May 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"4,800",140 - 150,"1,600 - 1,700",Mar 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"4,500",120 - 130,"1,300 - 1,400",Mar 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"5,000",140 - 150,"1,500 - 1,600",Mar 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"4,300",120 - 130,"1,300 - 1,400",Mar 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"5,700",240 - 250,"2,600 - 2,700",Mar 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"4,500",120 - 130,"1,300 - 1,400",Feb 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,4,"5,800",150 - 160,"1,600 - 1,700",Jan 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"5,800",240 - 250,"2,600 - 2,700",Jan 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"4,400",140 - 150,"1,500 - 1,600",Jan 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"4,700",130 - 140,"1,400 - 1,500",Jan 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"4,400",120 - 130,"1,300 - 1,400",Mar 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,4,"5,500",150 - 160,"1,600 - 1,700",Jul 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"5,800",230 - 240,"2,400 - 2,500",Jul 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"4,320",140 - 150,"1,500 - 1,600",Jul 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"5,800",220 - 230,"2,400 - 2,500",Jun 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"6,000",240 - 250,"2,600 - 2,700",Jul 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,2,"3,300",90 - 100,"900 - 1,000",Aug 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,4,"6,000",160 - 170,"1,700 - 1,800",Aug 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"6,000",240 - 250,"2,600 - 2,700",Aug 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"4,500",120 - 130,"1,300 - 1,400",Aug 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"4,700",120 - 130,"1,300 - 1,400",Aug 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"4,300",120 - 130,"1,300 - 1,400",Aug 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"4,600",130 - 140,"1,400 - 1,500",Aug 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"4,800",130 - 140,"1,400 - 1,500",Aug 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"5,700",240 - 250,"2,600 - 2,700",Aug 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,4,"5,700",150 - 160,"1,600 - 1,700",Aug 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"4,500",120 - 130,"1,300 - 1,400",Aug 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,2,"3,200",120 - 130,"1,300 - 1,400",Aug 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"4,300",120 - 130,"1,300 - 1,400",Aug 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"5,900",250 - 260,"2,700 - 2,800",Sep 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,4,"5,600",150 - 160,"1,600 - 1,700",Sep 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"4,600",120 - 130,"1,300 - 1,400",Sep 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"4,600",140 - 150,"1,500 - 1,600",Sep 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"4,600",120 - 130,"1,300 - 1,400",Sep 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"5,800",220 - 230,"2,400 - 2,500",Sep 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"5,000",130 - 140,"1,400 - 1,500",Sep 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"4,200",120 - 130,"1,300 - 1,400",Sep 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"4,500",120 - 130,"1,300 - 1,400",Sep 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"4,500",120 - 130,"1,300 - 1,400",Sep 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,5,"6,200",190 - 200,"2,000 - 2,100",Sep 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,2,"3,800",120 - 130,"1,300 - 1,400",Sep 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"4,900",120 - 130,"1,300 - 1,400",Sep 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,2,"3,400",90 - 100,"900 - 1,000",Oct 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"4,650",120 - 130,"1,300 - 1,400",Oct 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,2,"5,000",120 - 130,"1,300 - 1,400",Oct 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"4,700",120 - 130,"1,300 - 1,400",Oct 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"4,600",120 - 130,"1,300 - 1,400",Nov 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"5,800",240 - 250,"2,600 - 2,700",Nov 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"5,700",240 - 250,"2,600 - 2,700",Nov 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"4,800",140 - 150,"1,500 - 1,600",Dec 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"4,400",120 - 130,"1,300 - 1,400",Dec 2020
THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,10,Non-landed Properties,3,"4,900",140 - 150,"1,500 - 1,600",Dec 2020
THE SKYWOODS,DAIRY FARM HEIGHTS,23,Non-landed Properties,3,"3,100",100 - 110,"1,000 - 1,100",Jan 2020
THE SKYWOODS,DAIRY FARM HEIGHTS,23,Non-landed Properties,1,"2,000",40 - 50,500 - 600,Jan 2020
THE SKYWOODS,DAIRY FARM HEIGHTS,23,Non-landed Properties,1,"2,250",50 - 60,500 - 600,Mar 2020
THE SKYWOODS,DAIRY FARM HEIGHTS,23,Non-landed Properties,2,"2,200",50 - 60,600 - 700,Apr 2020
THE SKYWOODS,DAIRY FARM HEIGHTS,23,Non-landed Properties,2,"2,500",50 - 60,600 - 700,Jan 2020
THE SKYWOODS,DAIRY FARM HEIGHTS,23,Non-landed Properties,2,"2,480",50 - 60,600 - 700,Jan 2020
