Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,1,"2,200",50 - 60,500 - 600,Mar 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,1,"2,150",50 - 60,500 - 600,Mar 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,1,"2,300",50 - 60,500 - 600,Jan 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"3,050",80 - 90,"900 - 1,000",Feb 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"3,300",80 - 90,800 - 900,Feb 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"2,800",80 - 90,800 - 900,Jan 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,1,"2,000",50 - 60,500 - 600,Jan 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,1,"2,250",40 - 50,500 - 600,Mar 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"3,000",80 - 90,800 - 900,Jul 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,3,"3,350",100 - 110,"1,000 - 1,100",Jun 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"2,800",80 - 90,800 - 900,Jul 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"2,800",80 - 90,800 - 900,Jul 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,1,"2,000",50 - 60,500 - 600,Jul 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,1,"2,500",60 - 70,700 - 800,Jul 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"2,800",80 - 90,"900 - 1,000",Jul 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"2,900",80 - 90,"900 - 1,000",Jul 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"3,000",80 - 90,"900 - 1,000",Jun 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"2,800",80 - 90,800 - 900,Jun 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,3,"4,295",140 - 150,"1,500 - 1,600",Jul 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"3,000",80 - 90,"900 - 1,000",Jul 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,1,"2,200",50 - 60,500 - 600,Jul 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"3,300",80 - 90,"900 - 1,000",Jul 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,1,"2,150",50 - 60,500 - 600,Jul 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,1,"2,200",50 - 60,500 - 600,Jul 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,3,"3,150",100 - 110,"1,000 - 1,100",Jun 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,3,"4,400",100 - 110,"1,000 - 1,100",Jul 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,4,"4,600",120 - 130,"1,300 - 1,400",Jul 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"2,800",80 - 90,800 - 900,Jul 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"2,950",80 - 90,800 - 900,Jul 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"3,000",100 - 110,"1,000 - 1,100",Jul 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"3,000",80 - 90,800 - 900,Jun 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"3,000",100 - 110,"1,100 - 1,200",Jun 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,4,"3,500",170 - 180,"1,900 - 2,000",Aug 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,1,"2,200",40 - 50,400 - 500,Aug 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"2,800",100 - 110,"1,100 - 1,200",Aug 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"3,300",80 - 90,800 - 900,Aug 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"2,800",80 - 90,800 - 900,Aug 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"2,800",80 - 90,800 - 900,Aug 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,1,"2,200",40 - 50,400 - 500,Aug 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,3,"4,000",100 - 110,"1,000 - 1,100",Aug 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"2,800",80 - 90,800 - 900,Aug 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"2,900",80 - 90,"900 - 1,000",Sep 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,1,"2,100",50 - 60,500 - 600,Sep 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,1,"2,180",50 - 60,500 - 600,Sep 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,3,"3,500",100 - 110,"1,000 - 1,100",Sep 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,1,"2,200",50 - 60,500 - 600,Sep 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,1,"2,450",50 - 60,500 - 600,Sep 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"3,000",80 - 90,"900 - 1,000",Sep 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,1,"2,100",50 - 60,500 - 600,Sep 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,1,"2,050",40 - 50,500 - 600,Aug 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"2,900",80 - 90,"900 - 1,000",Sep 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,3,"2,850",100 - 110,"1,000 - 1,100",Sep 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"2,500",80 - 90,800 - 900,Sep 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,1,"2,000",40 - 50,400 - 500,Sep 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,1,"2,500",50 - 60,500 - 600,Sep 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"2,800",80 - 90,"900 - 1,000",Sep 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,1,"2,200",50 - 60,500 - 600,Sep 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"3,000",80 - 90,800 - 900,Sep 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,1,"2,000",40 - 50,500 - 600,Sep 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"3,000",80 - 90,"900 - 1,000",Oct 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"2,600",80 - 90,800 - 900,Oct 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,1,"2,300",50 - 60,500 - 600,Oct 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"2,650",80 - 90,"900 - 1,000",Oct 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"2,600",80 - 90,800 - 900,Oct 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"3,000",80 - 90,"900 - 1,000",Oct 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"3,000",100 - 110,"1,100 - 1,200",Oct 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"2,900",80 - 90,800 - 900,Oct 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,1,"2,400",50 - 60,500 - 600,Oct 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,1,"2,500",60 - 70,600 - 700,Oct 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,3,"2,700",120 - 130,"1,300 - 1,400",Oct 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"3,100",80 - 90,"900 - 1,000",Sep 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,3,"4,295",140 - 150,"1,500 - 1,600",Oct 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,1,"2,200",50 - 60,500 - 600,Oct 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,1,"2,150",50 - 60,500 - 600,Oct 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,1,"2,280",50 - 60,500 - 600,Oct 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,4,"4,100",120 - 130,"1,300 - 1,400",Nov 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,3,"3,700",100 - 110,"1,000 - 1,100",Nov 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,3,"3,900",100 - 110,"1,000 - 1,100",Nov 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"2,800",80 - 90,"900 - 1,000",Nov 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,1,"2,050",50 - 60,600 - 700,Nov 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,1,"2,300",60 - 70,700 - 800,Nov 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,1,"2,150",40 - 50,500 - 600,Nov 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,NA,"2,200",40 - 50,500 - 600,Nov 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,1,"2,000",50 - 60,500 - 600,Dec 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"2,400",80 - 90,800 - 900,Dec 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,1,"2,100",50 - 60,500 - 600,Dec 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"2,750",80 - 90,800 - 900,Dec 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"2,800",80 - 90,800 - 900,Dec 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"2,800",80 - 90,800 - 900,Dec 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,3,"3,300",100 - 110,"1,000 - 1,100",Dec 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"2,900",80 - 90,"900 - 1,000",Dec 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,1,"2,150",40 - 50,500 - 600,Dec 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,1,"2,200",50 - 60,500 - 600,Dec 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,1,"2,100",50 - 60,500 - 600,Dec 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"3,000",80 - 90,"900 - 1,000",Dec 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,3,"3,500",100 - 110,"1,000 - 1,100",Dec 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"2,900",80 - 90,"900 - 1,000",Dec 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,3,"3,800",100 - 110,"1,100 - 1,200",Nov 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,3,"3,900",100 - 110,"1,000 - 1,100",Nov 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"2,750",80 - 90,800 - 900,Nov 2020
MY MANHATTAN,SIMEI STREET 3,18,Non-landed Properties,2,"2,600",80 - 90,800 - 900,Dec 2020
N.A.,SOO CHOW WAY,20,Detached House,NA,"6,300",550 - 560,"5,900 - 6,000",Jan 2020
N.A.,BLANDFORD DRIVE,19,Terrace House,NA,"8,500",260 - 270,"2,700 - 2,800",Jun 2020
N.A.,BURGHLEY DRIVE,19,Semi-Detached House,NA,"4,200",200 - 210,"2,200 - 2,300",Jun 2020
N.A.,TOH TUCK CLOSE,21,Terrace House,NA,"4,300",150 - 160,"1,700 - 1,800",Jun 2020
N.A.,KIM YAM ROAD,09,Terrace House,NA,"7,000",310 - 320,"3,300 - 3,400",Jun 2020
N.A.,GLASGOW ROAD,19,Semi-Detached House,NA,"5,000",250 - 260,"2,700 - 2,800",Jun 2020
N.A.,DRAYCOTT DRIVE,10,Non-landed Properties,3,"6,000",140 - 150,"1,500 - 1,600",Feb 2020
N.A.,SING JOO WALK,08,Non-landed Properties,NA,"3,500",80 - 90,"900 - 1,000",Jan 2020
N.A.,LORONG 25A GEYLANG,14,Non-landed Properties,NA,"2,500",100 - 110,"1,100 - 1,200",Feb 2020
N.A.,GUILLEMARD ROAD,14,Non-landed Properties,NA,"1,600",80 - 90,"900 - 1,000",Jan 2020
N.A.,JOO CHIAT PLACE,15,Terrace House,NA,"3,000",160 - 170,"1,700 - 1,800",Jan 2020
N.A.,LORONG 10 GEYLANG,14,Non-landed Properties,NA,"6,300",150 - 160,"1,600 - 1,700",Jan 2020
N.A.,RICHARDS AVENUE,19,Semi-Detached House,NA,"4,000",350 - 360,"3,800 - 3,900",Jan 2020
N.A.,LILY AVENUE,10,Detached House,NA,"9,000",440 - 450,"4,700 - 4,800",Jan 2020
N.A.,LORONG 9 GEYLANG,14,Non-landed Properties,2,"2,500",60 - 70,600 - 700,Apr 2020
N.A.,MACPHERSON ROAD,13,Non-landed Properties,NA,"2,300",70 - 80,800 - 900,Mar 2020
N.A.,NOVENA TERRACE,11,Terrace House,NA,"6,500",220 - 230,"2,400 - 2,500",Apr 2020
N.A.,LORONG 24A GEYLANG,14,Terrace House,NA,"2,400",150 - 160,"1,600 - 1,700",Feb 2020
N.A.,CYPRESS AVENUE,10,Detached House,NA,"17,500",480 - 490,"5,200 - 5,300",Feb 2020
N.A.,SENNETT DRIVE,16,Semi-Detached House,NA,"3,750",240 - 250,"2,600 - 2,700",Feb 2020
N.A.,HORNE ROAD,08,Non-landed Properties,NA,"2,700",140 - 150,"1,600 - 1,700",Jan 2020
N.A.,DYSON ROAD,11,Terrace House,NA,"7,000",390 - 400,"4,200 - 4,300",Feb 2020
N.A.,ST. MARTIN'S DRIVE,10,Non-landed Properties,2,"3,300",150 - 160,"1,700 - 1,800",Feb 2020
N.A.,EAST COAST PARK SECOND STREET,15,Terrace House,NA,"2,500",110 - 120,"1,200 - 1,300",Jan 2020
N.A.,CHIKU ROAD,15,Terrace House,NA,"2,600",60 - 70,600 - 700,Jan 2020
N.A.,COVE WAY,04,Detached House,NA,"24,000",730 - 740,"7,800 - 7,900",Jan 2020
N.A.,PONGGOL TWENTY-FOURTH AVENUE,19,Detached House,NA,"12,800",460 - 470,"4,900 - 5,000",Jan 2020
N.A.,LORONG 8 GEYLANG,14,Non-landed Properties,NA,"2,350",120 - 130,"1,300 - 1,400",Jan 2020
N.A.,SWETTENHAM ROAD,10,Detached House,NA,"28,000","1,400 - 1,410","15,100 - 15,200",Mar 2020
N.A.,KEW HEIGHTS,16,Semi-Detached House,NA,"4,500",220 - 230,"2,400 - 2,500",Apr 2020
N.A.,DUBLIN ROAD,09,Terrace House,NA,"6,000",160 - 170,"1,700 - 1,800",Apr 2020
N.A.,TANJONG KATONG ROAD,15,Non-landed Properties,NA,"2,180",60 - 70,700 - 800,Apr 2020
N.A.,LORONG STANGEE,15,Terrace House,NA,"4,900",150 - 160,"1,600 - 1,700",Feb 2020
N.A.,YUNNAN WALK,22,Terrace House,NA,"4,000",250 - 260,"2,700 - 2,800",Feb 2020
N.A.,POH HUAT ROAD,19,Terrace House,NA,"3,150",150 - 160,"1,600 - 1,700",Feb 2020
N.A.,LORONG 110 CHANGI,15,Terrace House,NA,"4,400",250 - 260,"2,700 - 2,800",Feb 2020
N.A.,HAMILTON ROAD,08,Non-landed Properties,NA,"2,075",80 - 90,"900 - 1,000",Feb 2020
N.A.,EAST COAST ROAD,15,Terrace House,NA,"3,900",100 - 110,"1,000 - 1,100",Jan 2020
N.A.,BEDOK ROAD,16,Non-landed Properties,NA,"2,500",80 - 90,"900 - 1,000",Jan 2020
N.A.,ROBIN CLOSE,10,Semi-Detached House,NA,"6,500",230 - 240,"2,500 - 2,600",Jan 2020
N.A.,CORONATION DRIVE,10,Semi-Detached House,NA,"5,700",350 - 360,"3,800 - 3,900",Jan 2020
N.A.,WESTERHOUT ROAD,14,Terrace House,NA,"12,500",290 - 300,"3,200 - 3,300",Jan 2020
N.A.,CLAYMORE ROAD,09,Non-landed Properties,3,"4,100",110 - 120,"1,200 - 1,300",Jan 2020
N.A.,CHANCERY LANE,11,Detached House,NA,"11,500",900 - 910,"9,700 - 9,800",Jan 2020
N.A.,JERVOIS ROAD,10,Semi-Detached House,NA,"8,300",310 - 320,"3,400 - 3,500",Apr 2020
N.A.,SIMON LANE,19,Terrace House,NA,"2,300",140 - 150,"1,500 - 1,600",Jan 2020
N.A.,CORONATION ROAD WEST,10,Semi-Detached House,NA,"9,980",260 - 270,"2,800 - 2,900",Jan 2020
N.A.,RECREATION LANE,19,Non-landed Properties,3,"2,800",110 - 120,"1,200 - 1,300",Feb 2020
N.A.,RECREATION LANE,19,Non-landed Properties,3,"2,800",110 - 120,"1,200 - 1,300",Feb 2020
N.A.,RECREATION LANE,19,Non-landed Properties,3,"2,800",110 - 120,"1,200 - 1,300",Feb 2020
N.A.,RECREATION LANE,19,Non-landed Properties,3,"2,800",110 - 120,"1,200 - 1,300",Feb 2020
N.A.,RECREATION LANE,19,Non-landed Properties,3,"2,800",110 - 120,"1,200 - 1,300",Feb 2020
N.A.,RECREATION LANE,19,Non-landed Properties,3,"2,800",110 - 120,"1,200 - 1,300",Feb 2020
N.A.,SEAH STREET,07,Non-landed Properties,NA,"7,600",160 - 170,"1,700 - 1,800",Feb 2020
N.A.,LORONG MARZUKI,14,Terrace House,NA,"4,500",230 - 240,"2,500 - 2,600",Feb 2020
N.A.,MARYLAND DRIVE,10,Detached House,NA,"49,000","1,930 - 1,940","20,800 - 20,900",Feb 2020
N.A.,LORONG 22 GEYLANG,14,Non-landed Properties,NA,"2,300",100 - 110,"1,100 - 1,200",Feb 2020
N.A.,MERRYN ROAD,11,Detached House,NA,"11,500",400 - 410,"4,400 - 4,500",Feb 2020
N.A.,THIAM SIEW AVENUE,15,Semi-Detached House,NA,"9,300",850 - 860,"9,200 - 9,300",Feb 2020
N.A.,JALAN JAMBU AYER,21,Semi-Detached House,NA,"10,000",270 - 280,"2,900 - 3,000",Jan 2020
N.A.,LORNIE ROAD,11,Detached House,NA,"18,500",370 - 380,"4,000 - 4,100",Jan 2020
N.A.,JALAN BAHASA,11,Detached House,NA,"22,000",820 - 830,"8,900 - 9,000",Jan 2020
N.A.,HUA GUAN AVENUE,21,Detached House,NA,"10,500",430 - 440,"4,700 - 4,800",Jan 2020
N.A.,BALMORAL ROAD,10,Non-landed Properties,3,"6,600",160 - 170,"1,700 - 1,800",Jan 2020
N.A.,JALAN ULU SIGLAP,15,Non-landed Properties,NA,"2,000",80 - 90,"900 - 1,000",Jan 2020
N.A.,LORONG 3 GEYLANG,14,Non-landed Properties,NA,"2,300",110 - 120,"1,200 - 1,300",Jan 2020
N.A.,TANJONG KATONG ROAD,15,Non-landed Properties,NA,"3,200",140 - 150,"1,600 - 1,700",Jan 2020
N.A.,TANJONG KATONG ROAD,15,Non-landed Properties,NA,"2,350",70 - 80,800 - 900,Jan 2020
N.A.,COWDRAY AVENUE,19,Terrace House,NA,"7,400",200 - 210,"2,100 - 2,200",Feb 2020
N.A.,CHANCERY HILL WALK,11,Terrace House,NA,"9,500",240 - 250,"2,600 - 2,700",Jan 2020
N.A.,CLAYMORE ROAD,09,Non-landed Properties,2,"3,400",70 - 80,800 - 900,Jan 2020
N.A.,HONG LEE PLACE,19,Terrace House,NA,"3,600",150 - 160,"1,600 - 1,700",Jan 2020
N.A.,TAMPINES AVENUE 1,18,Non-landed Properties,NA,"2,350",120 - 130,"1,300 - 1,400",Jan 2020
N.A.,JALAN LIM TAI SEE,10,Detached House,NA,"12,000","990 - 1,000","10,600 - 10,700",Jan 2020
N.A.,PALM AVENUE,15,Semi-Detached House,NA,"5,750",360 - 370,"3,900 - 4,000",Jan 2020
N.A.,LORONG MARICAN,14,Terrace House,NA,"2,500",120 - 130,"1,300 - 1,400",Jan 2020
N.A.,HOLLAND ROAD,10,Non-landed Properties,2,"3,250",80 - 90,"900 - 1,000",Jan 2020
N.A.,TELOK KURAU ROAD,15,Non-landed Properties,NA,"2,300",120 - 130,"1,300 - 1,400",Jan 2020
N.A.,YUNNAN CRESCENT,22,Terrace House,NA,"4,000",230 - 240,"2,500 - 2,600",Jan 2020
N.A.,MIMOSA DRIVE,28,Terrace House,NA,"4,100",200 - 210,"2,200 - 2,300",Jan 2020
N.A.,SPRINGSIDE AVENUE,26,Semi-Detached House,NA,"4,600",240 - 250,"2,600 - 2,700",Jan 2020
N.A.,ROBIN ROAD,10,Terrace House,NA,"8,450",220 - 230,"2,400 - 2,500",Jan 2020
N.A.,SPRINGSIDE DRIVE,26,Semi-Detached House,NA,"4,200",280 - 290,"3,000 - 3,100",Feb 2020
N.A.,LORONG 9 GEYLANG,14,Non-landed Properties,2,"2,800",90 - 100,"1,000 - 1,100",Jan 2020
N.A.,ST. THOMAS WALK,09,Non-landed Properties,3,"2,850",130 - 140,"1,500 - 1,600",Jan 2020
N.A.,CARPMAEL ROAD,15,Non-landed Properties,NA,"2,600",150 - 160,"1,700 - 1,800",Jan 2020
N.A.,BALMORAL ROAD,10,Non-landed Properties,3,"6,700",160 - 170,"1,700 - 1,800",Jun 2020
N.A.,THOMSON ROAD,11,Non-landed Properties,NA,"2,550",90 - 100,"1,000 - 1,100",Jan 2020
N.A.,GEYLANG ROAD,14,Non-landed Properties,NA,"1,550",90 - 100,"900 - 1,000",Jan 2020
N.A.,CORONATION ROAD WEST,10,Detached House,NA,"15,500",350 - 360,"3,800 - 3,900",Jan 2020
N.A.,EASTWOOD DRIVE,16,Semi-Detached House,NA,"5,000",300 - 310,"3,200 - 3,300",Jan 2020
N.A.,LOWLAND ROAD,19,Terrace House,NA,"2,900",140 - 150,"1,500 - 1,600",Jan 2020
N.A.,CABLE ROAD,10,Detached House,NA,"25,600","1,780 - 1,790","19,200 - 19,300",Jan 2020
N.A.,GEYLANG ROAD,14,Non-landed Properties,NA,"1,650",90 - 100,"900 - 1,000",Jan 2020
N.A.,JALAN SAYANG,14,Detached House,NA,"7,000",480 - 490,"5,200 - 5,300",Jan 2020
N.A.,JOO AVENUE,08,Non-landed Properties,NA,"2,800",90 - 100,"900 - 1,000",Jan 2020
N.A.,LORONG G TELOK KURAU,15,Terrace House,NA,"4,800",320 - 330,"3,500 - 3,600",Jan 2020
N.A.,JALAN SUKA,14,Non-landed Properties,NA,"2,400",100 - 110,"1,000 - 1,100",Jan 2020
N.A.,JALAN MOLEK,14,Non-landed Properties,NA,"2,300",80 - 90,"900 - 1,000",Jan 2020
N.A.,BALMORAL PARK,10,Non-landed Properties,NA,"4,200",150 - 160,"1,600 - 1,700",Jan 2020
N.A.,GILSTEAD ROAD,11,Non-landed Properties,2,"1,100",90 - 100,"1,000 - 1,100",Jan 2020
N.A.,EVERGREEN GARDENS,16,Semi-Detached House,NA,"4,000",220 - 230,"2,300 - 2,400",Jan 2020
N.A.,LORONG STANGEE,15,Terrace House,NA,"3,000",210 - 220,"2,300 - 2,400",Jan 2020
N.A.,LORONG 15 GEYLANG,14,Non-landed Properties,NA,"2,500",90 - 100,"1,000 - 1,100",Jan 2020
N.A.,JOO CHIAT PLACE,15,Terrace House,NA,"3,700",150 - 160,"1,600 - 1,700",Jan 2020
N.A.,LORONG 42 GEYLANG,14,Non-landed Properties,NA,"2,500",120 - 130,"1,300 - 1,400",Jan 2020
N.A.,LORONG 8 GEYLANG,14,Non-landed Properties,NA,"6,000",180 - 190,"1,900 - 2,000",Jan 2020
N.A.,LEITH ROAD,19,Semi-Detached House,NA,"5,400",380 - 390,"4,100 - 4,200",Jan 2020
N.A.,JALAN SELAMAT,14,Detached House,NA,"5,000",460 - 470,"4,900 - 5,000",Jan 2020
N.A.,ROSE LANE,15,Semi-Detached House,NA,"6,000",540 - 550,"5,800 - 5,900",Jan 2020
N.A.,BOON TECK ROAD,12,Non-landed Properties,NA,"2,700",110 - 120,"1,200 - 1,300",Apr 2020
N.A.,LORONG 20 GEYLANG,14,Semi-Detached House,NA,"4,000",190 - 200,"2,000 - 2,100",Apr 2020
N.A.,CHANGI ROAD,14,Non-landed Properties,NA,"3,000",100 - 110,"1,000 - 1,100",Jan 2020
